order_id,customer_id,order_date,product,category,quantity,price,discount_pct,shipping_cost,customer_country,payment_method,total_amount
1751,CUST-0182,2024-10-28,Duffel Bag,Bags,4,74.57,10,7.05,USA,Debit Card,268.45
1752,CUST-0092,2024-10-19,Fitness Tracker,Electronics,2,139.61,0,4.78,UK,Credit Card,279.22
1753,CUST-0338,2024-07-10,Resistance Bands,Fitness Gear,5,201.05,0,7.26,UK,Bank Transfer,1005.25
1754,CUST-0317,2024-09-11,Fitness Tracker,Electronics,4,147.88,10,5.05,UK,Debit Card,532.37
1755,CUST-0199,2024-06-05,Water Bottle,Accessories,2,234.14,0,7.28,Australia,PayPal,468.28
1756,CUST-0182,2024-07-04,Resistance Bands,Fitness Gear,3,98.17,5,13.06,Canada,Bank Transfer,279.78
1757,CUST-0380,2024-06-20,Resistance Bands,Fitness Gear,1,152.11,0,2.21,USA,PayPal,152.11
1758,CUST-0036,2024-02-05,Running Shoes,Footwear,5,73.81,20,13.72,Canada,Debit Card,295.24
1759,CUST-0068,2024-11-17,Water Bottle,Accessories,1,235.74,0,13.29,Germany,Credit Card,235.74
1760,CUST-0038,2024-12-30,Duffel Bag,Bags,3,22.56,20,14.49,UK,PayPal,54.14
1761,CUST-0361,2024-09-02,Water Bottle,Accessories,4,16.93,0,8.69,Nepal,PayPal,67.72
1762,CUST-0212,2024-10-08,Duffel Bag,Bags,1,133.59,0,1.5,Australia,Credit Card,133.59
1763,CUST-0328,2024-03-19,Backpack,Bags,1,67.85,0,1.75,Australia,Debit Card,67.85
1764,CUST-0179,2024-10-28,Resistance Bands,Fitness Gear,4,166.05,0,6.15,Germany,PayPal,664.2
1765,CUST-0389,2024-07-28,Yoga Mat,Fitness Gear,5,59.12,15,0.57,Australia,PayPal,251.26
1766,CUST-0269,2024-11-14,Duffel Bag,Bags,3,49.81,10,13.5,Nepal,Debit Card,134.49
1767,CUST-0342,2024-06-25,Wireless Earbuds,Electronics,5,60.16,15,7.85,UK,Debit Card,255.68
1768,CUST-0336,2024-08-11,Resistance Bands,Fitness Gear,3,75.92,0,9.84,Nepal,Debit Card,227.76
1769,CUST-0208,2024-01-20,Fitness Tracker,Electronics,1,112.94,0,2.42,Germany,Bank Transfer,112.94
1770,CUST-0074,2024-08-09,Running Shoes,Footwear,3,209.56,0,4.54,Germany,Credit Card,628.68
1771,CUST-0313,2024-07-06,Yoga Mat,Fitness Gear,4,157.61,10,7.24,Nepal,Bank Transfer,567.4
1772,CUST-0081,2024-01-24,Resistance Bands,Fitness Gear,1,173.67,0,4.27,Nepal,Debit Card,173.67
1773,CUST-0277,2024-12-26,Running Shoes,Footwear,2,55.35,0,0.31,USA,Bank Transfer,110.7
1774,CUST-0194,2024-05-15,Resistance Bands,Fitness Gear,3,32.15,10,9.01,Germany,Bank Transfer,86.8
1775,CUST-0041,2024-11-30,Resistance Bands,Fitness Gear,2,69.6,0,,Germany,Credit Card,139.2
1776,CUST-0007,2024-06-12,Fitness Tracker,Electronics,4,174.48,20,,India,Bank Transfer,558.34
1777,CUST-0178,2024-07-29,Resistance Bands,Fitness Gear,5,108.43,10,12.87,Germany,Credit Card,487.94
1778,CUST-0028,2024-01-03,Yoga Mat,Fitness Gear,5,80.85,5,3.44,Canada,Credit Card,384.04
1779,CUST-0278,2024-01-24,Running Shoes,Footwear,1,122.01,10,1.88,Germany,Debit Card,109.81
1780,CUST-0256,2024-03-27,Running Shoes,Footwear,2,132.07,15,7.7,India,PayPal,224.52
1781,CUST-0075,2024-08-17,Resistance Bands,Fitness Gear,3,30.24,0,10.91,Canada,Bank Transfer,90.72
1782,CUST-0291,2024-09-14,Resistance Bands,Fitness Gear,2,106.16,20,13.12,Nepal,Credit Card,169.86
1783,CUST-0242,2024-05-17,Running Shoes,Footwear,5,163.14,0,3.4,Canada,Bank Transfer,815.7
1784,CUST-0115,2024-05-30,Wireless Earbuds,Electronics,5,194.22,0,8.97,Germany,Debit Card,971.1
1785,CUST-0231,2024-09-05,Yoga Mat,Fitness Gear,5,241.06,0,7.17,Germany,Debit Card,1205.3
1786,CUST-0157,2024-03-03,Running Shoes,Footwear,2,224.34,15,4.73,USA,Credit Card,381.38
1787,CUST-0373,2024-06-12,Yoga Mat,Fitness Gear,2,185.4,10,10.6,Canada,PayPal,333.72
1788,CUST-0293,2024-06-07,Wireless Earbuds,Electronics,1,76.51,5,9.72,Canada,PayPal,72.68
1789,CUST-0120,2024-06-04,Backpack,Bags,5,34.7,10,4.12,Germany,PayPal,156.15
1790,CUST-0265,2024-08-07,Wireless Earbuds,Electronics,4,94.06,0,11.81,Australia,Credit Card,376.24
1791,CUST-0362,2024-08-13,Duffel Bag,Bags,2,179.27,0,9.99,Nepal,Bank Transfer,358.54
1792,CUST-0327,2024-08-23,Fitness Tracker,Electronics,3,65.07,0,10.7,Canada,PayPal,195.21
1793,CUST-0250,2024-01-05,Backpack,Bags,3,239.28,10,12.2,Canada,PayPal,646.06
1794,CUST-0028,2024-07-17,Water Bottle,Accessories,5,183.97,0,9.36,UK,Credit Card,919.85
1795,CUST-0183,2024-11-29,Running Shoes,Footwear,4,152.47,0,12.43,Australia,Credit Card,609.88
1796,CUST-0267,2024-04-20,Running Shoes,Footwear,5,53.55,5,13.25,Nepal,Bank Transfer,254.36
1797,CUST-0028,2024-02-14,Fitness Tracker,Electronics,2,207.91,20,3.76,Nepal,Bank Transfer,332.66
1798,CUST-0317,2024-07-24,Water Bottle,Accessories,3,101.48,0,13.62,Germany,Debit Card,304.44
1799,CUST-0009,2024-03-08,Resistance Bands,Fitness Gear,5,87.73,5,2.89,Australia,Bank Transfer,416.72
1800,CUST-0023,2024-09-14,Duffel Bag,Bags,3,115.37,5,12.01,India,PayPal,328.8
